learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,learn_level
6468,78,825,Rapidash,Swords Dance,8,TM,0
6469,78,740,Rapidash,Sleep Talk,8,TM,0
6470,78,594,Rapidash,Poison Jab,8,TM,0
6471,78,819,Rapidash,Swagger,8,TM,0
6472,78,807,Rapidash,Substitute,8,TM,0
6473,78,799,Rapidash,Strength,8,TM,0
6474,78,177,Rapidash,Double Hit,8,level_up,9
6475,78,405,Rapidash,Hypnosis,8,level_up,21
6476,78,183,Rapidash,Double-Edge,8,level_up,37
6477,78,263,Rapidash,Flamethrower,8,tutor,0
6478,78,337,Rapidash,Giga Impact,8,tutor,0
6479,78,385,Rapidash,High Horsepower,8,tutor,0
6480,78,399,Rapidash,Hyper Beam,8,tutor,0
6481,78,428,Rapidash,Iron Tail,8,tutor,0
6482,78,511,Rapidash,Megahorn,8,tutor,0
6483,78,547,Rapidash,Mystical Fire,8,tutor,0
6484,78,594,Rapidash,Poison Jab,8,tutor,0
6485,78,656,Rapidash,Rest,8,tutor,0
6486,78,823,Rapidash,Swift,8,tutor,0
6487,78,917,Rapidash,Wild Charge,8,tutor,0
6488,79,154,Slowpoke,Curse,9,level_up,1
6489,79,830,Slowpoke,Tackle,9,level_up,1
6490,79,352,Slowpoke,Growl,9,level_up,3
6491,79,903,Slowpoke,Water Gun,9,level_up,6
6492,79,930,Slowpoke,Yawn,9,level_up,9
6493,79,132,Slowpoke,Confusion,9,level_up,12
6494,79,170,Slowpoke,Disable,9,level_up,15
6495,79,905,Slowpoke,Water Pulse,9,level_up,18
6496,79,370,Slowpoke,Headbutt,9,level_up,21
6497,79,932,Slowpoke,Zen Headbutt,9,level_up,24
6498,79,19,Slowpoke,Amnesia,9,level_up,27
6499,79,817,Slowpoke,Surf,9,level_up,30
6500,79,736,Slowpoke,Slack Off,9,level_up,33
6501,79,620,Slowpoke,Psychic,9,level_up,36
6502,79,619,Slowpoke,Psych Up,9,level_up,39
6503,79,645,Slowpoke,Rain Dance,9,level_up,42
6504,79,375,Slowpoke,Heal Pulse,9,level_up,45
6505,79,56,Slowpoke,Belch,9,egg,1
6506,79,57,Slowpoke,Belly Drum,9,egg,1
6507,79,70,Slowpoke,Block,9,egg,1
6508,79,792,Slowpoke,Stomp,9,egg,1
6509,79,835,Slowpoke,Take Down,9,TM,0
6510,79,616,Slowpoke,Protect,9,TM,0
6511,79,905,Slowpoke,Water Pulse,9,TM,0
6512,79,617,Slowpoke,Psybeam,9,TM,0
6513,79,113,Slowpoke,Chilling Water,9,TM,0
6514,79,234,Slowpoke,Facade,9,TM,0
6515,79,96,Slowpoke,Bulldoze,9,TM,0
6516,79,823,Slowpoke,Swift,9,TM,0
6517,79,416,Slowpoke,Icy Wind,9,TM,0
6518,79,542,Slowpoke,Mud Shot,9,TM,0
6519,79,796,Slowpoke,Stored Power,9,TM,0
6520,79,43,Slowpoke,Avalanche,9,TM,0
6521,79,223,Slowpoke,Endure,9,TM,0
6522,79,810,Slowpoke,Sunny Day,9,TM,0
6523,79,645,Slowpoke,Rain Dance,9,TM,0
6524,79,754,Slowpoke,Snowscape,9,TM,0
6525,79,628,Slowpoke,Psyshock,9,TM,0
6526,79,168,Slowpoke,Dig,9,TM,0
6527,79,932,Slowpoke,Zen Headbutt,9,TM,0
6528,79,284,Slowpoke,Foul Play,9,TM,0
6529,79,75,Slowpoke,Body Slam,9,TM,0
6530,79,740,Slowpoke,Sleep Talk,9,TM,0
6531,79,457,Slowpoke,Light Screen,9,TM,0
6532,79,909,Slowpoke,Waterfall,9,TM,0
6533,79,345,Slowpoke,Grass Knot,9,TM,0
6534,79,860,Slowpoke,Thunder Wave,9,TM,0
6535,79,656,Slowpoke,Rest,9,TM,0
6536,79,417,Slowpoke,Imprison,9,TM,0
6537,79,730,Slowpoke,Skill Swap,9,TM,0
6538,79,807,Slowpoke,Substitute,9,TM,0
6539,79,875,Slowpoke,Trick,9,TM,0
6540,79,459,Slowpoke,Liquidation,9,TM,0
6541,79,705,Slowpoke,Shadow Ball,9,TM,0
6542,79,620,Slowpoke,Psychic,9,TM,0
6543,79,817,Slowpoke,Surf,9,TM,0
6544,79,263,Slowpoke,Flamethrower,9,TM,0
6545,79,19,Slowpoke,Amnesia,9,TM,0
6546,79,103,Slowpoke,Calm Mind,9,TM,0
6547,79,382,Slowpoke,Helping Hand,9,TM,0
6548,79,407,Slowpoke,Ice Beam,9,TM,0
6549,79,623,Slowpoke,Psychic Terrain,9,TM,0
6550,79,250,Slowpoke,Fire Blast,9,TM,0
6551,79,396,Slowpoke,Hydro Pump,9,TM,0
6552,79,69,Slowpoke,Blizzard,9,TM,0
6553,79,208,Slowpoke,Earthquake,9,TM,0
6554,79,876,Slowpoke,Trick Room,9,TM,0
6555,79,847,Slowpoke,Tera Blast,9,TM,0
6556,79,911,Slowpoke,Weather Ball,9,TM,0
6557,79,619,Slowpoke,Psych Up,9,TM,0
6558,79,912,Slowpoke,Whirlpool,9,TM,0
6559,79,229,Slowpoke,Expanding Force,9,TM,0
6560,79,154,Slowpoke,Curse,9,TM,0
6561,79,617,Slowpoke,Psybeam,9,level_up,14
6562,79,370,Slowpoke,Headbutt,9,TM,0
6563,79,683,Slowpoke,Safeguard,9,TM,0
6564,79,428,Slowpoke,Iron Tail,9,TM,0
6565,79,199,Slowpoke,Dream Eater,9,TM,0
6566,79,732,Slowpoke,Skull Bash,9,TM,0
6567,79,874,Slowpoke,Tri Attack,9,TM,0
6568,79,691,Slowpoke,Scald,9,TM,0
6569,80,154,Slowbro,Curse,9,level_up,1
6570,80,352,Slowbro,Growl,9,level_up,1
6571,80,830,Slowbro,Tackle,9,level_up,1
6572,80,903,Slowbro,Water Gun,9,level_up,1
6573,80,922,Slowbro,Withdraw,9,level_up,1
6574,80,930,Slowbro,Yawn,9,level_up,9
6575,80,132,Slowbro,Confusion,9,level_up,12
6576,80,170,Slowbro,Disable,9,level_up,15
6577,80,905,Slowbro,Water Pulse,9,level_up,18
6578,80,370,Slowbro,Headbutt,9,level_up,21
6579,80,932,Slowbro,Zen Headbutt,9,level_up,24
6580,80,19,Slowbro,Amnesia,9,level_up,27
6581,80,817,Slowbro,Surf,9,level_up,30
6582,80,736,Slowbro,Slack Off,9,level_up,33
6583,80,620,Slowbro,Psychic,9,level_up,36
6584,80,619,Slowbro,Psych Up,9,level_up,41
6585,80,645,Slowbro,Rain Dance,9,level_up,46
6586,80,375,Slowbro,Heal Pulse,9,level_up,51
6587,80,715,Slowbro,Shell Side Arm,9,evolution,37
6588,80,297,Slowbro,Future Sight,9,transfer,0
6589,80,56,Slowbro,Belch,9,egg,1
6590,80,57,Slowbro,Belly Drum,9,egg,1
6591,80,70,Slowbro,Block,9,egg,1
6592,80,792,Slowbro,Stomp,9,egg,1
6593,80,835,Slowbro,Take Down,9,TM,0
6594,80,616,Slowbro,Protect,9,TM,0
6595,80,905,Slowbro,Water Pulse,9,TM,0
6596,80,617,Slowbro,Psybeam,9,TM,0
6597,80,113,Slowbro,Chilling Water,9,TM,0
6598,80,234,Slowbro,Facade,9,TM,0
6599,80,96,Slowbro,Bulldoze,9,TM,0
6600,80,823,Slowbro,Swift,9,TM,0
6601,80,416,Slowbro,Icy Wind,9,TM,0
6602,80,542,Slowbro,Mud Shot,9,TM,0
6603,80,796,Slowbro,Stored Power,9,TM,0
6604,80,269,Slowbro,Fling,9,TM,0
6605,80,43,Slowbro,Avalanche,9,TM,0
6606,80,223,Slowbro,Endure,9,TM,0
6607,80,810,Slowbro,Sunny Day,9,TM,0
6608,80,645,Slowbro,Rain Dance,9,TM,0
6609,80,754,Slowbro,Snowscape,9,TM,0
6610,80,628,Slowbro,Psyshock,9,TM,0
6611,80,168,Slowbro,Dig,9,TM,0
6612,80,88,Slowbro,Brick Break,9,TM,0
6613,80,932,Slowbro,Zen Headbutt,9,TM,0
6614,80,284,Slowbro,Foul Play,9,TM,0
6615,80,75,Slowbro,Body Slam,9,TM,0
6616,80,411,Slowbro,Ice Punch,9,TM,0
6617,80,740,Slowbro,Sleep Talk,9,TM,0
6618,80,197,Slowbro,Drain Punch,9,TM,0
6619,80,457,Slowbro,Light Screen,9,TM,0
6620,80,909,Slowbro,Waterfall,9,TM,0
6621,80,520,Slowbro,Metronome,9,TM,0
6622,80,345,Slowbro,Grass Knot,9,TM,0
6623,80,860,Slowbro,Thunder Wave,9,TM,0
6624,80,656,Slowbro,Rest,9,TM,0
6625,80,74,Slowbro,Body Press,9,TM,0
6626,80,417,Slowbro,Imprison,9,TM,0
6627,80,730,Slowbro,Skill Swap,9,TM,0
6628,80,807,Slowbro,Substitute,9,TM,0
6629,80,426,Slowbro,Iron Defense,9,TM,0
6630,80,875,Slowbro,Trick,9,TM,0
6631,80,459,Slowbro,Liquidation,9,TM,0
6632,80,705,Slowbro,Shadow Ball,9,TM,0
6633,80,620,Slowbro,Psychic,9,TM,0
6634,80,817,Slowbro,Surf,9,TM,0
6635,80,263,Slowbro,Flamethrower,9,TM,0
6636,80,19,Slowbro,Amnesia,9,TM,0
6637,80,103,Slowbro,Calm Mind,9,TM,0
6638,80,382,Slowbro,Helping Hand,9,TM,0
6639,80,407,Slowbro,Ice Beam,9,TM,0
6640,80,623,Slowbro,Psychic Terrain,9,TM,0
6641,80,549,Slowbro,Nasty Plot,9,TM,0
6642,80,250,Slowbro,Fire Blast,9,TM,0
6643,80,396,Slowbro,Hydro Pump,9,TM,0
6644,80,69,Slowbro,Blizzard,9,TM,0
6645,80,208,Slowbro,Earthquake,9,TM,0
6646,80,337,Slowbro,Giga Impact,9,TM,0
6647,80,277,Slowbro,Focus Blast,9,TM,0
6648,80,876,Slowbro,Trick Room,9,TM,0
6649,80,399,Slowbro,Hyper Beam,9,TM,0
6650,80,847,Slowbro,Tera Blast,9,TM,0
6651,80,691,Slowbro,Scald,9,TM,0
6652,80,279,Slowbro,Focus Punch,9,TM,0
6653,80,911,Slowbro,Weather Ball,9,TM,0
6654,80,619,Slowbro,Psych Up,9,TM,0
6655,80,912,Slowbro,Whirlpool,9,TM,0
6656,80,545,Slowbro,Muddy Water,9,TM,0
6657,80,297,Slowbro,Future Sight,9,TM,0
6658,80,229,Slowbro,Expanding Force,9,TM,0
6659,80,154,Slowbro,Curse,9,TM,0
6660,80,622,Slowbro,Psychic Noise,9,TM,0
6661,80,617,Slowbro,Psybeam,9,level_up,14
6662,80,297,Slowbro,Future Sight,9,level_up,45
6663,80,370,Slowbro,Headbutt,9,TM,0
6664,80,605,Slowbro,Power Gem,9,TM,0
6665,80,683,Slowbro,Safeguard,9,TM,0
6666,80,428,Slowbro,Iron Tail,9,TM,0
6667,80,373,Slowbro,Heal Block,9,TM,0
6668,80,21,Slowbro,Ancient Power,9,TM,0
6669,80,199,Slowbro,Dream Eater,9,TM,0
6670,80,732,Slowbro,Skull Bash,9,TM,0
6671,80,874,Slowbro,Tri Attack,9,TM,0
6672,81,830,Magnemite,Tackle,9,level_up,1
6673,81,859,Magnemite,Thunder Shock,9,level_up,1
6674,81,815,Magnemite,Supersonic,9,level_up,4
6675,81,860,Magnemite,Thunder Wave,9,level_up,8
6676,81,215,Magnemite,Electro Ball,9,level_up,12
6677,81,361,Magnemite,Gyro Ball,9,level_up,16
6678,81,762,Magnemite,Spark,9,level_up,20
6679,81,696,Magnemite,Screech,9,level_up,24
6680,81,478,Magnemite,Magnet Rise,9,level_up,28
6681,81,266,Magnemite,Flash Cannon,9,level_up,32
6682,81,172,Magnemite,Discharge,9,level_up,36
6683,81,516,Magnemite,Metal Sound,9,level_up,40
6684,81,457,Magnemite,Light Screen,9,level_up,44
6685,81,460,Magnemite,Lock-On,9,level_up,48
6686,81,931,Magnemite,Zap Cannon,9,level_up,52
6687,81,218,Magnemite,Electroweb,9,egg,1
6688,81,230,Magnemite,Explosion,9,egg,1
6689,81,835,Magnemite,Take Down,9,TM,0
6690,81,616,Magnemite,Protect,9,TM,0
6691,81,131,Magnemite,Confuse Ray,9,TM,0
6692,81,110,Magnemite,Charge Beam,9,TM,0
6693,81,234,Magnemite,Facade,9,TM,0
6694,81,823,Magnemite,Swift,9,TM,0
6695,81,223,Magnemite,Endure,9,TM,0
6696,81,900,Magnemite,Volt Switch,9,TM,0
6697,81,810,Magnemite,Sunny Day,9,TM,0
6698,81,645,Magnemite,Rain Dance,9,TM,0
6699,81,688,Magnemite,Sandstorm,9,TM,0
6700,81,740,Magnemite,Sleep Talk,9,TM,0
6701,81,215,Magnemite,Electro Ball,9,TM,0
6702,81,652,Magnemite,Reflect,9,TM,0
6703,81,457,Magnemite,Light Screen,9,TM,0
6704,81,860,Magnemite,Thunder Wave,9,TM,0
6705,81,656,Magnemite,Rest,9,TM,0
6706,81,266,Magnemite,Flash Cannon,9,TM,0
6707,81,210,Magnemite,Eerie Impulse,9,TM,0
6708,81,427,Magnemite,Iron Head,9,TM,0
6709,81,807,Magnemite,Substitute,9,TM,0
6710,81,426,Magnemite,Iron Defense,9,TM,0
6711,81,381,Magnemite,Heavy Slam,9,TM,0
6712,81,861,Magnemite,Thunderbolt,9,TM,0
6713,81,382,Magnemite,Helping Hand,9,TM,0
6714,81,213,Magnemite,Electric Terrain,9,TM,0
6715,81,917,Magnemite,Wild Charge,9,TM,0
6716,81,855,Magnemite,Thunder,9,TM,0
6717,81,786,Magnemite,Steel Beam,9,TM,0
6718,81,847,Magnemite,Tera Blast,9,TM,0
6719,81,109,Magnemite,Charge,9,TM,0
6720,81,351,Magnemite,Gravity,9,TM,0
6721,81,361,Magnemite,Gyro Ball,9,TM,0
6722,81,218,Magnemite,Electroweb,9,TM,0
6723,81,516,Magnemite,Metal Sound,9,TM,0
6724,82,213,Magneton,Electric Terrain,9,level_up,1
6725,82,815,Magneton,Supersonic,9,level_up,1
6726,82,830,Magneton,Tackle,9,level_up,1
6727,82,859,Magneton,Thunder Shock,9,level_up,1
6728,82,860,Magneton,Thunder Wave,9,level_up,1
6729,82,215,Magneton,Electro Ball,9,level_up,12
6730,82,361,Magneton,Gyro Ball,9,level_up,16
6731,82,762,Magneton,Spark,9,level_up,20
6732,82,696,Magneton,Screech,9,level_up,24
6733,82,478,Magneton,Magnet Rise,9,level_up,28
6734,82,266,Magneton,Flash Cannon,9,level_up,34
6735,82,172,Magneton,Discharge,9,level_up,40
6736,82,516,Magneton,Metal Sound,9,level_up,46
6737,82,457,Magneton,Light Screen,9,level_up,52
6738,82,460,Magneton,Lock-On,9,level_up,58
6739,82,931,Magneton,Zap Cannon,9,level_up,64
6740,82,874,Magneton,Tri Attack,9,evolution,30
6741,82,218,Magneton,Electroweb,9,egg,1
6742,82,230,Magneton,Explosion,9,egg,1
6743,82,835,Magneton,Take Down,9,TM,0
6744,82,616,Magneton,Protect,9,TM,0
6745,82,131,Magneton,Confuse Ray,9,TM,0
6746,82,110,Magneton,Charge Beam,9,TM,0
6747,82,234,Magneton,Facade,9,TM,0
6748,82,823,Magneton,Swift,9,TM,0
6749,82,223,Magneton,Endure,9,TM,0
6750,82,900,Magneton,Volt Switch,9,TM,0
6751,82,810,Magneton,Sunny Day,9,TM,0
6752,82,645,Magneton,Rain Dance,9,TM,0
6753,82,688,Magneton,Sandstorm,9,TM,0
6754,82,740,Magneton,Sleep Talk,9,TM,0
6755,82,215,Magneton,Electro Ball,9,TM,0
6756,82,652,Magneton,Reflect,9,TM,0
6757,82,457,Magneton,Light Screen,9,TM,0
6758,82,860,Magneton,Thunder Wave,9,TM,0
6759,82,656,Magneton,Rest,9,TM,0
6760,82,266,Magneton,Flash Cannon,9,TM,0
6761,82,210,Magneton,Eerie Impulse,9,TM,0
6762,82,427,Magneton,Iron Head,9,TM,0
6763,82,807,Magneton,Substitute,9,TM,0
6764,82,426,Magneton,Iron Defense,9,TM,0
6765,82,381,Magneton,Heavy Slam,9,TM,0
6766,82,861,Magneton,Thunderbolt,9,TM,0
6767,82,382,Magneton,Helping Hand,9,TM,0
6768,82,213,Magneton,Electric Terrain,9,TM,0
6769,82,917,Magneton,Wild Charge,9,TM,0
6770,82,399,Magneton,Hyper Beam,9,TM,0
6771,82,855,Magneton,Thunder,9,TM,0
6772,82,786,Magneton,Steel Beam,9,TM,0
6773,82,847,Magneton,Tera Blast,9,TM,0
6774,82,109,Magneton,Charge,9,TM,0
6775,82,351,Magneton,Gravity,9,TM,0
6776,82,361,Magneton,Gyro Ball,9,TM,0
6777,82,218,Magneton,Electroweb,9,TM,0
6778,82,516,Magneton,Metal Sound,9,TM,0
6779,83,452,Farfetch'd,Leer,9,level_up,1
6780,83,580,Farfetch'd,Peck,9,level_up,1
6781,83,360,Farfetch'd,Gust,9,level_up,10
6782,83,788,Farfetch'd,Steel Wing,9,level_up,12
6783,83,10,Farfetch'd,Aerial Ace,9,level_up,16
6784,83,438,Farfetch'd,Knock Off,9,level_up,20
6785,83,637,Farfetch'd,Quick Attack,9,level_up,22
6786,83,90,Farfetch'd,Brutal Swing,9,level_up,24
6787,83,240,Farfetch'd,False Swipe,9,level_up,25
6788,83,278,Farfetch'd,Focus Energy,9,level_up,27
6789,83,738,Farfetch'd,Slash,9,level_up,30
6790,83,825,Farfetch'd,Swords Dance,9,level_up,34
6791,83,241,Farfetch'd,Feather Dance,9,level_up,36
6792,83,15,Farfetch'd,Air Slash,9,level_up,40
6793,83,446,Farfetch'd,Leaf Blade,9,level_up,42
6794,83,13,Farfetch'd,Agility,9,level_up,47
6795,83,85,Farfetch'd,Brave Bird,9,level_up,55
6796,83,452,Farfetch'd,Leer,9,egg,1
6797,83,580,Farfetch'd,Peck,9,egg,1
6798,83,360,Farfetch'd,Gust,9,egg,1
6799,83,788,Farfetch'd,Steel Wing,9,egg,1
6800,83,10,Farfetch'd,Aerial Ace,9,egg,1
6801,83,438,Farfetch'd,Knock Off,9,egg,1
6802,83,637,Farfetch'd,Quick Attack,9,egg,1
6803,83,90,Farfetch'd,Brutal Swing,9,egg,1
6804,83,240,Farfetch'd,False Swipe,9,egg,1
6805,83,278,Farfetch'd,Focus Energy,9,egg,1
6806,83,738,Farfetch'd,Slash,9,egg,1
6807,83,825,Farfetch'd,Swords Dance,9,egg,1
6808,83,241,Farfetch'd,Feather Dance,9,egg,1
6809,83,15,Farfetch'd,Air Slash,9,egg,1
6810,83,446,Farfetch'd,Leaf Blade,9,egg,1
6811,83,13,Farfetch'd,Agility,9,egg,1
6812,83,85,Farfetch'd,Brave Bird,9,egg,1
6813,83,452,Farfetch'd,Leer,9,TM,0
6814,83,580,Farfetch'd,Peck,9,TM,0
6815,83,360,Farfetch'd,Gust,9,TM,0
6816,83,788,Farfetch'd,Steel Wing,9,TM,0
6817,83,10,Farfetch'd,Aerial Ace,9,TM,0
6818,83,438,Farfetch'd,Knock Off,9,TM,0
6819,83,637,Farfetch'd,Quick Attack,9,TM,0
6820,83,90,Farfetch'd,Brutal Swing,9,TM,0
6821,83,240,Farfetch'd,False Swipe,9,TM,0
6822,83,278,Farfetch'd,Focus Energy,9,TM,0
6823,83,738,Farfetch'd,Slash,9,TM,0
6824,83,825,Farfetch'd,Swords Dance,9,TM,0
6825,83,241,Farfetch'd,Feather Dance,9,TM,0
6826,83,15,Farfetch'd,Air Slash,9,TM,0
6827,83,446,Farfetch'd,Leaf Blade,9,TM,0
6828,83,13,Farfetch'd,Agility,9,TM,0
6829,83,85,Farfetch'd,Brave Bird,9,TM,0
6830,83,616,Farfetch'd,Protect,9,TM,0
6831,83,823,Farfetch'd,Swift,9,TM,0
6832,83,75,Farfetch'd,Body Slam,9,TM,0
6833,83,557,Farfetch'd,Night Slash,9,TM,0
6834,83,223,Farfetch'd,Endure,9,TM,0
6835,83,275,Farfetch'd,Fly,9,TM,0
6836,83,380,Farfetch'd,Heat Wave,9,TM,0
6837,83,594,Farfetch'd,Poison Jab,9,TM,0
6838,83,888,Farfetch'd,U-turn,9,TM,0
6839,83,807,Farfetch'd,Substitute,9,TM,0
6840,83,428,Farfetch'd,Iron Tail,9,TM,0
6841,83,154,Farfetch'd,Curse,9,TM,0
6842,83,925,Farfetch'd,Work Up,9,TM,0
6843,83,123,Farfetch'd,Close Combat,9,TM,0
6844,83,234,Farfetch'd,Facade,9,TM,0
6845,83,872,Farfetch'd,Trailblaze,9,TM,0
6846,83,204,Farfetch'd,Dual Wingbeat,9,TM,0
6847,83,256,Farfetch'd,First Impression,9,TM,0
6848,83,649,Farfetch'd,Razor Wind,9,TM,0
6849,83,758,Farfetch'd,Solar Blade,9,TM,0
6850,83,733,Farfetch'd,Sky Attack,9,TM,0
6851,84,352,Doduo,Growl,9,level_up,1
6852,84,580,Doduo,Peck,9,level_up,1
6853,84,637,Doduo,Quick Attack,9,level_up,5
6854,84,292,Doduo,Fury Attack,9,level_up,9
6855,84,591,Doduo,Pluck,9,level_up,14
6856,84,177,Doduo,Double Hit,9,level_up,19
6857,84,13,Doduo,Agility,9,level_up,23
6858,84,890,Doduo,Uproar,9,level_up,27
6859,84,9,Doduo,Acupressure,9,level_up,30
6860,84,825,Doduo,Swords Dance,9,level_up,33
6861,84,200,Doduo,Drill Peck,9,level_up,36
6862,84,222,Doduo,Endeavor,9,level_up,39
6863,84,853,Doduo,Thrash,9,level_up,43
6864,84,33,Doduo,Assurance,9,egg,1
6865,84,259,Doduo,Flail,9,egg,1
6866,84,733,Doduo,Sky Attack,9,egg,1
6867,84,913,Doduo,Whirlwind,9,egg,1
6868,84,835,Doduo,Take Down,9,TM,0
6869,84,13,Doduo,Agility,9,TM,0
6870,84,544,Doduo,Mud-Slap,9,TM,0
6871,84,616,Doduo,Protect,9,TM,0
6872,84,462,Doduo,Low Kick,9,TM,0
6873,84,8,Doduo,Acrobatics,9,TM,0
6874,84,850,Doduo,Thief,9,TM,0
6875,84,234,Doduo,Facade,9,TM,0
6876,84,10,Doduo,Aerial Ace,9,TM,0
6877,84,823,Doduo,Swift,9,TM,0
6878,84,223,Doduo,Endure,9,TM,0
6879,84,810,Doduo,Sunny Day,9,TM,0
6880,84,645,Doduo,Rain Dance,9,TM,0
6881,84,75,Doduo,Body Slam,9,TM,0
6882,84,740,Doduo,Sleep Talk,9,TM,0
6883,84,656,Doduo,Rest,9,TM,0
6884,84,825,Doduo,Swords Dance,9,TM,0
6885,84,807,Doduo,Substitute,9,TM,0
6886,84,834,Doduo,Tailwind,9,TM,0
6887,84,382,Doduo,Helping Hand,9,TM,0
6888,84,51,Doduo,Baton Pass,9,TM,0
6889,84,85,Doduo,Brave Bird,9,TM,0
6890,84,847,Doduo,Tera Blast,9,TM,0
6891,84,438,Doduo,Knock Off,9,TM,0
6892,84,468,Doduo,Lunge,9,TM,0
6893,84,890,Doduo,Uproar,9,TM,0
6894,84,183,Doduo,Double-Edge,9,TM,0
6895,84,222,Doduo,Endeavor,9,TM,0
6896,84,241,Doduo,Feather Dance,9,TM,0
6897,84,854,Doduo,Throat Chop,9,TM,0
6898,85,352,Dodrio,Growl,9,level_up,1
6899,85,580,Dodrio,Peck,9,level_up,1
6900,85,637,Dodrio,Quick Attack,9,level_up,1
6901,85,292,Dodrio,Fury Attack,9,level_up,12
6902,85,591,Dodrio,Pluck,9,level_up,15
6903,85,177,Dodrio,Double Hit,9,level_up,19
6904,85,13,Dodrio,Agility,9,level_up,23
6905,85,890,Dodrio,Uproar,9,level_up,26
6906,85,9,Dodrio,Acupressure,9,level_up,30
6907,85,825,Dodrio,Swords Dance,9,level_up,34
6908,85,200,Dodrio,Drill Peck,9,level_up,38
6909,85,222,Dodrio,Endeavor,9,level_up,43
6910,85,853,Dodrio,Thrash,9,level_up,50
6911,85,874,Dodrio,Tri Attack,9,evolution,31
6912,85,835,Dodrio,Take Down,9,egg,1
6913,85,13,Dodrio,Agility,9,egg,1
6914,85,544,Dodrio,Mud-Slap,9,egg,1
6915,85,693,Dodrio,Scary Face,9,egg,1
6916,85,616,Dodrio,Protect,9,egg,1
6917,85,462,Dodrio,Low Kick,9,egg,1
6918,85,8,Dodrio,Acrobatics,9,egg,1
6919,85,850,Dodrio,Thief,9,egg,1
6920,85,872,Dodrio,Trailblaze,9,egg,1
6921,85,601,Dodrio,Pounce,9,egg,1
6922,85,234,Dodrio,Facade,9,egg,1
6923,85,10,Dodrio,Aerial Ace,9,egg,1
6924,85,823,Dodrio,Swift,9,egg,1
6925,85,223,Dodrio,Endure,9,egg,1
6926,85,810,Dodrio,Sunny Day,9,egg,1
6927,85,645,Dodrio,Rain Dance,9,egg,1
6928,85,75,Dodrio,Body Slam,9,egg,1
6929,85,740,Dodrio,Sleep Talk,9,egg,1
6930,85,793,Dodrio,Stomping Tantrum,9,egg,1
6931,85,656,Dodrio,Rest,9,egg,1
6932,85,838,Dodrio,Taunt,9,egg,1
6933,85,825,Dodrio,Swords Dance,9,egg,1
6934,85,275,Dodrio,Fly,9,egg,1
6935,85,807,Dodrio,Substitute,9,egg,1
6936,85,201,Dodrio,Drill Run,9,egg,1
6937,85,834,Dodrio,Tailwind,9,egg,1
6938,85,382,Dodrio,Helping Hand,9,egg,1
6939,85,51,Dodrio,Baton Pass,9,egg,1
6940,85,337,Dodrio,Giga Impact,9,egg,1
6941,85,399,Dodrio,Hyper Beam,9,egg,1
6942,85,85,Dodrio,Brave Bird,9,egg,1
6943,85,847,Dodrio,Tera Blast,9,egg,1
6944,85,438,Dodrio,Knock Off,9,egg,1
6945,85,468,Dodrio,Lunge,9,egg,1
6946,85,890,Dodrio,Uproar,9,egg,1
6947,85,183,Dodrio,Double-Edge,9,egg,1
6948,85,222,Dodrio,Endeavor,9,egg,1
6949,85,241,Dodrio,Feather Dance,9,egg,1
6950,85,854,Dodrio,Throat Chop,9,egg,1
6951,85,835,Dodrio,Take Down,9,TM,0
6952,85,13,Dodrio,Agility,9,TM,0
6953,85,544,Dodrio,Mud-Slap,9,TM,0
6954,85,693,Dodrio,Scary Face,9,TM,0
6955,85,616,Dodrio,Protect,9,TM,0
6956,85,462,Dodrio,Low Kick,9,TM,0
6957,85,8,Dodrio,Acrobatics,9,TM,0
6958,85,850,Dodrio,Thief,9,TM,0
6959,85,872,Dodrio,Trailblaze,9,TM,0
6960,85,601,Dodrio,Pounce,9,TM,0
6961,85,234,Dodrio,Facade,9,TM,0
6962,85,10,Dodrio,Aerial Ace,9,TM,0
6963,85,823,Dodrio,Swift,9,TM,0
6964,85,223,Dodrio,Endure,9,TM,0
6965,85,810,Dodrio,Sunny Day,9,TM,0
6966,85,645,Dodrio,Rain Dance,9,TM,0
6967,85,75,Dodrio,Body Slam,9,TM,0
6968,85,740,Dodrio,Sleep Talk,9,TM,0
6969,85,793,Dodrio,Stomping Tantrum,9,TM,0
6970,85,656,Dodrio,Rest,9,TM,0
6971,85,838,Dodrio,Taunt,9,TM,0
6972,85,825,Dodrio,Swords Dance,9,TM,0
6973,85,275,Dodrio,Fly,9,TM,0
6974,85,807,Dodrio,Substitute,9,TM,0
6975,85,201,Dodrio,Drill Run,9,TM,0
6976,85,834,Dodrio,Tailwind,9,TM,0
6977,85,382,Dodrio,Helping Hand,9,TM,0
6978,85,51,Dodrio,Baton Pass,9,TM,0
6979,85,337,Dodrio,Giga Impact,9,TM,0
6980,85,399,Dodrio,Hyper Beam,9,TM,0
6981,85,85,Dodrio,Brave Bird,9,TM,0
6982,85,847,Dodrio,Tera Blast,9,TM,0
6983,85,438,Dodrio,Knock Off,9,TM,0
6984,85,468,Dodrio,Lunge,9,TM,0
6985,85,890,Dodrio,Uproar,9,TM,0
6986,85,183,Dodrio,Double-Edge,9,TM,0
6987,85,222,Dodrio,Endeavor,9,TM,0
6988,85,241,Dodrio,Feather Dance,9,TM,0
6989,85,854,Dodrio,Throat Chop,9,TM,0
6990,86,370,Seel,Headbutt,9,level_up,1
6991,86,352,Seel,Growl,9,level_up,3
