learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,method_transfer,learn_level
9741,90,909,Shellder,Waterfall,9,TM,,0
9742,90,656,Shellder,Rest,9,TM,,0
9743,90,770,Shellder,Spikes,9,TM,,0
9744,90,870,Shellder,Toxic Spikes,9,TM,,0
9745,90,807,Shellder,Substitute,9,TM,,0
9746,90,426,Shellder,Iron Defense,9,TM,,0
9747,90,459,Shellder,Liquidation,9,TM,,0
9748,90,817,Shellder,Surf,9,TM,,0
9749,90,413,Shellder,Ice Spinner,9,TM,,0
9750,90,382,Shellder,Helping Hand,9,TM,,0
9751,90,407,Shellder,Ice Beam,9,TM,,0
9752,90,396,Shellder,Hydro Pump,9,TM,,0
9753,90,69,Shellder,Blizzard,9,TM,,0
9754,90,847,Shellder,Tera Blast,9,TM,,0
9755,90,415,Shellder,Icicle Spear,9,TM,,0
9756,90,912,Shellder,Whirlpool,9,TM,,0
9757,91,40,Cloyster,Aurora Beam,9,level_up,,1
9758,91,396,Cloyster,Hydro Pump,9,level_up,,1
9759,91,407,Cloyster,Ice Beam,9,level_up,,1
9760,91,412,Cloyster,Ice Shard,9,level_up,,1
9761,91,414,Cloyster,Icicle Crash,9,level_up,,1
9762,91,426,Cloyster,Iron Defense,9,level_up,,1
9763,91,452,Cloyster,Leer,9,level_up,,1
9764,91,616,Cloyster,Protect,9,level_up,,1
9765,91,716,Cloyster,Shell Smash,9,level_up,,1
9766,91,770,Cloyster,Spikes,9,level_up,,1
9767,91,815,Cloyster,Supersonic,9,level_up,,1
9768,91,830,Cloyster,Tackle,9,level_up,,1
9769,91,870,Cloyster,Toxic Spikes,9,level_up,,1
9770,91,903,Cloyster,Water Gun,9,level_up,,1
9771,91,912,Cloyster,Whirlpool,9,level_up,,1
9772,91,922,Cloyster,Withdraw,9,level_up,,1
9773,91,648,Cloyster,Razor Shell,9,level_up,,5
9774,91,415,Cloyster,Icicle Spear,9,evolution,,0
9775,91,25,Cloyster,Aqua Ring,9,egg,,1
9776,91,92,Cloyster,Bubble Beam,9,egg,,1
9777,91,455,Cloyster,Life Dew,9,egg,,1
9778,91,905,Cloyster,Water Pulse,9,egg,,1
9779,91,835,Cloyster,Take Down,9,TM,,0
9780,91,693,Cloyster,Scary Face,9,TM,,0
9781,91,616,Cloyster,Protect,9,TM,,0
9782,91,905,Cloyster,Water Pulse,9,TM,,0
9783,91,113,Cloyster,Chilling Water,9,TM,,0
9784,91,234,Cloyster,Facade,9,TM,,0
9785,91,823,Cloyster,Swift,9,TM,,0
9786,91,416,Cloyster,Icy Wind,9,TM,,0
9787,91,542,Cloyster,Mud Shot,9,TM,,0
9788,91,43,Cloyster,Avalanche,9,TM,,0
9789,91,223,Cloyster,Endure,9,TM,,0
9790,91,645,Cloyster,Rain Dance,9,TM,,0
9791,91,754,Cloyster,Snowscape,9,TM,,0
9792,91,745,Cloyster,Smart Strike,9,TM,,0
9793,91,75,Cloyster,Body Slam,9,TM,,0
9794,91,740,Cloyster,Sleep Talk,9,TM,,0
9795,91,457,Cloyster,Light Screen,9,TM,,0
9796,91,666,Cloyster,Rock Blast,9,TM,,0
9797,91,909,Cloyster,Waterfall,9,TM,,0
9798,91,594,Cloyster,Poison Jab,9,TM,,0
9799,91,656,Cloyster,Rest,9,TM,,0
9800,91,770,Cloyster,Spikes,9,TM,,0
9801,91,870,Cloyster,Toxic Spikes,9,TM,,0
9802,91,807,Cloyster,Substitute,9,TM,,0
9803,91,426,Cloyster,Iron Defense,9,TM,,0
9804,91,201,Cloyster,Drill Run,9,TM,,0
9805,91,459,Cloyster,Liquidation,9,TM,,0
9806,91,817,Cloyster,Surf,9,TM,,0
9807,91,413,Cloyster,Ice Spinner,9,TM,,0
9808,91,382,Cloyster,Helping Hand,9,TM,,0
9809,91,407,Cloyster,Ice Beam,9,TM,,0
9810,91,396,Cloyster,Hydro Pump,9,TM,,0
9811,91,69,Cloyster,Blizzard,9,TM,,0
9812,91,337,Cloyster,Giga Impact,9,TM,,0
9813,91,399,Cloyster,Hyper Beam,9,TM,,0
9814,91,847,Cloyster,Tera Blast,9,TM,,0
9815,91,415,Cloyster,Icicle Spear,9,TM,,0
9816,91,911,Cloyster,Weather Ball,9,TM,,0
9817,91,912,Cloyster,Whirlpool,9,TM,,0
9818,92,131,Gastly,Confuse Ray,9,level_up,,1
9819,92,454,Gastly,Lick,9,level_up,,1
9820,92,405,Gastly,Hypnosis,9,level_up,,4
9821,92,506,Gastly,Mean Look,9,level_up,,8
9822,92,579,Gastly,Payback,9,level_up,,12
9823,92,776,Gastly,Spite,9,level_up,,16
9824,92,154,Gastly,Curse,9,level_up,,20
9825,92,383,Gastly,Hex,9,level_up,,24
9826,92,556,Gastly,Night Shade,9,level_up,,28
9827,92,809,Gastly,Sucker Punch,9,level_up,,32
9828,92,156,Gastly,Dark Pulse,9,level_up,,36
9829,92,705,Gastly,Shadow Ball,9,level_up,,40
9830,92,164,Gastly,Destiny Bond,9,level_up,,44
9831,92,199,Gastly,Dream Eater,9,level_up,,48
9832,92,34,Gastly,Astonish,9,egg,,1
9833,92,122,Gastly,Clear Smog,9,egg,,1
9834,92,170,Gastly,Disable,9,egg,,1
9835,92,367,Gastly,Haze,9,egg,,1
9836,92,581,Gastly,Perish Song,9,egg,,1
9837,92,653,Gastly,Reflect Type,9,egg,,1
9838,92,747,Gastly,Smog,9,egg,,1
9839,92,869,Gastly,Toxic,9,egg,,1
9840,92,693,Gastly,Scary Face,9,TM,,0
9841,92,616,Gastly,Protect,9,TM,,0
9842,92,7,Gastly,Acid Spray,9,TM,,0
9843,92,131,Gastly,Confuse Ray,9,TM,,0
9844,92,850,Gastly,Thief,9,TM,,0
9845,92,234,Gastly,Facade,9,TM,,0
9846,92,383,Gastly,Hex,9,TM,,0
9847,92,416,Gastly,Icy Wind,9,TM,,0
9848,92,556,Gastly,Night Shade,9,TM,,0
9849,92,895,Gastly,Venoshock,9,TM,,0
9850,92,223,Gastly,Endure,9,TM,,0
9851,92,810,Gastly,Sunny Day,9,TM,,0
9852,92,645,Gastly,Rain Dance,9,TM,,0
9853,92,284,Gastly,Foul Play,9,TM,,0
9854,92,254,Gastly,Fire Punch,9,TM,,0
9855,92,858,Gastly,Thunder Punch,9,TM,,0
9856,92,411,Gastly,Ice Punch,9,TM,,0
9857,92,740,Gastly,Sleep Talk,9,TM,,0
9858,92,159,Gastly,Dazzling Gleam,9,TM,,0
9859,92,594,Gastly,Poison Jab,9,TM,,0
9860,92,656,Gastly,Rest,9,TM,,0
9861,92,838,Gastly,Taunt,9,TM,,0
9862,92,417,Gastly,Imprison,9,TM,,0
9863,92,156,Gastly,Dark Pulse,9,TM,,0
9864,92,730,Gastly,Skill Swap,9,TM,,0
9865,92,359,Gastly,Gunk Shot,9,TM,,0
9866,92,807,Gastly,Substitute,9,TM,,0
9867,92,919,Gastly,Will-O-Wisp,9,TM,,0
9868,92,875,Gastly,Trick,9,TM,,0
9869,92,336,Gastly,Giga Drain,9,TM,,0
9870,92,705,Gastly,Shadow Ball,9,TM,,0
9871,92,224,Gastly,Energy Ball,9,TM,,0
9872,92,620,Gastly,Psychic,9,TM,,0
9873,92,861,Gastly,Thunderbolt,9,TM,,0
9874,92,549,Gastly,Nasty Plot,9,TM,,0
9875,92,742,Gastly,Sludge Bomb,9,TM,,0
9876,92,876,Gastly,Trick Room,9,TM,,0
9877,92,855,Gastly,Thunder,9,TM,,0
9878,92,847,Gastly,Tera Blast,9,TM,,0
9879,92,367,Gastly,Haze,9,TM,,0
9880,92,869,Gastly,Toxic,9,TM,,0
9881,92,776,Gastly,Spite,9,TM,,0
9882,92,599,Gastly,Poltergeist,9,TM,,0
9883,92,575,Gastly,Pain Split,9,TM,,0
9884,92,619,Gastly,Psych Up,9,TM,,0
9885,92,743,Gastly,Sludge Wave,9,TM,,0
9886,92,731,Gastly,Skitter Smack,9,TM,,0
9887,92,154,Gastly,Curse,9,TM,,0
9888,92,131,Gastly,Confuse Ray,9,level_up,,1
9889,92,454,Gastly,Lick,9,level_up,,1
9890,92,405,Gastly,Hypnosis,9,level_up,,4
9891,92,132,Gastly,Confusion,9,level_up,,8
9892,92,710,Gastly,Shadow Sneak,9,level_up,,12
9893,92,154,Gastly,Curse,9,level_up,,20
9894,92,367,Gastly,Haze,9,level_up,,24
9895,92,416,Gastly,Icy Wind,9,level_up,,28
9896,92,156,Gastly,Dark Pulse,9,level_up,,36
9897,92,705,Gastly,Shadow Ball,9,level_up,,40
9898,92,581,Gastly,Perish Song,9,level_up,,50
9899,92,869,Gastly,Toxic,9,TM,,0
9900,92,616,Gastly,Protect,9,TM,,0
9901,92,224,Gastly,Energy Ball,9,TM,,0
9902,92,223,Gastly,Endure,9,TM,,0
9903,92,336,Gastly,Giga Drain,9,TM,,0
9904,92,704,Gastly,Self-Destruct,9,TM,,0
9905,92,416,Gastly,Icy Wind,9,TM,,0
9906,92,742,Gastly,Sludge Bomb,9,TM,,0
9907,92,919,Gastly,Will-O-Wisp,9,TM,,0
9908,92,620,Gastly,Psychic,9,TM,,0
9909,92,861,Gastly,Thunderbolt,9,TM,,0
9910,92,705,Gastly,Shadow Ball,9,TM,,0
9911,92,594,Gastly,Poison Jab,9,TM,,0
9912,92,549,Gastly,Nasty Plot,9,TM,,0
9913,92,807,Gastly,Substitute,9,TM,,0
9914,92,156,Gastly,Dark Pulse,9,TM,,0
9915,92,154,Gastly,Curse,9,TM,,0
9916,92,159,Gastly,Dazzling Gleam,9,TM,,0
9917,92,838,Gastly,Taunt,9,TM,,0
9918,92,359,Gastly,Gunk Shot,9,TM,,0
9919,92,855,Gastly,Thunder,9,TM,,0
9920,92,234,Gastly,Facade,9,TM,,0
9921,92,7,Gastly,Acid Spray,9,TM,,0
9922,92,199,Gastly,Dream Eater,9,TM,,0
9923,93,131,Haunter,Confuse Ray,9,level_up,,1
9924,93,405,Haunter,Hypnosis,9,level_up,,1
9925,93,454,Haunter,Lick,9,level_up,,1
9926,93,506,Haunter,Mean Look,9,level_up,,1
9927,93,579,Haunter,Payback,9,level_up,,12
9928,93,776,Haunter,Spite,9,level_up,,16
9929,93,154,Haunter,Curse,9,level_up,,20
9930,93,383,Haunter,Hex,9,level_up,,24
9931,93,556,Haunter,Night Shade,9,level_up,,30
9932,93,809,Haunter,Sucker Punch,9,level_up,,36
9933,93,156,Haunter,Dark Pulse,9,level_up,,42
9934,93,705,Haunter,Shadow Ball,9,level_up,,48
9935,93,164,Haunter,Destiny Bond,9,level_up,,54
9936,93,199,Haunter,Dream Eater,9,level_up,,60
9937,93,709,Haunter,Shadow Punch,9,evolution,,25
9938,93,34,Haunter,Astonish,9,egg,,1
9939,93,122,Haunter,Clear Smog,9,egg,,1
9940,93,170,Haunter,Disable,9,egg,,1
9941,93,367,Haunter,Haze,9,egg,,1
9942,93,581,Haunter,Perish Song,9,egg,,1
9943,93,653,Haunter,Reflect Type,9,egg,,1
9944,93,747,Haunter,Smog,9,egg,,1
9945,93,869,Haunter,Toxic,9,egg,,1
9946,93,693,Haunter,Scary Face,9,TM,,0
9947,93,616,Haunter,Protect,9,TM,,0
9948,93,7,Haunter,Acid Spray,9,TM,,0
9949,93,131,Haunter,Confuse Ray,9,TM,,0
9950,93,850,Haunter,Thief,9,TM,,0
9951,93,234,Haunter,Facade,9,TM,,0
9952,93,383,Haunter,Hex,9,TM,,0
9953,93,416,Haunter,Icy Wind,9,TM,,0
9954,93,556,Haunter,Night Shade,9,TM,,0
9955,93,269,Haunter,Fling,9,TM,,0
9956,93,895,Haunter,Venoshock,9,TM,,0
9957,93,223,Haunter,Endure,9,TM,,0
9958,93,810,Haunter,Sunny Day,9,TM,,0
9959,93,645,Haunter,Rain Dance,9,TM,,0
9960,93,707,Haunter,Shadow Claw,9,TM,,0
9961,93,284,Haunter,Foul Play,9,TM,,0
9962,93,254,Haunter,Fire Punch,9,TM,,0
9963,93,858,Haunter,Thunder Punch,9,TM,,0
9964,93,411,Haunter,Ice Punch,9,TM,,0
9965,93,740,Haunter,Sleep Talk,9,TM,,0
9966,93,159,Haunter,Dazzling Gleam,9,TM,,0
9967,93,520,Haunter,Metronome,9,TM,,0
9968,93,594,Haunter,Poison Jab,9,TM,,0
9969,93,656,Haunter,Rest,9,TM,,0
9970,93,838,Haunter,Taunt,9,TM,,0
9971,93,870,Haunter,Toxic Spikes,9,TM,,0
9972,93,417,Haunter,Imprison,9,TM,,0
9973,93,156,Haunter,Dark Pulse,9,TM,,0
9974,93,730,Haunter,Skill Swap,9,TM,,0
9975,93,359,Haunter,Gunk Shot,9,TM,,0
9976,93,807,Haunter,Substitute,9,TM,,0
9977,93,919,Haunter,Will-O-Wisp,9,TM,,0
9978,93,875,Haunter,Trick,9,TM,,0
9979,93,336,Haunter,Giga Drain,9,TM,,0
9980,93,705,Haunter,Shadow Ball,9,TM,,0
9981,93,224,Haunter,Energy Ball,9,TM,,0
9982,93,620,Haunter,Psychic,9,TM,,0
9983,93,221,Haunter,Encore,9,TM,,0
9984,93,861,Haunter,Thunderbolt,9,TM,,0
9985,93,549,Haunter,Nasty Plot,9,TM,,0
9986,93,742,Haunter,Sludge Bomb,9,TM,,0
9987,93,584,Haunter,Phantom Force,9,TM,,0
9988,93,277,Haunter,Focus Blast,9,TM,,0
9989,93,876,Haunter,Trick Room,9,TM,,0
9990,93,855,Haunter,Thunder,9,TM,,0
9991,93,847,Haunter,Tera Blast,9,TM,,0
9992,93,367,Haunter,Haze,9,TM,,0
9993,93,869,Haunter,Toxic,9,TM,,0
9994,93,776,Haunter,Spite,9,TM,,0
9995,93,599,Haunter,Poltergeist,9,TM,,0
9996,93,575,Haunter,Pain Split,9,TM,,0
9997,93,619,Haunter,Psych Up,9,TM,,0
9998,93,743,Haunter,Sludge Wave,9,TM,,0
9999,93,731,Haunter,Skitter Smack,9,TM,,0
10000,93,154,Haunter,Curse,9,TM,,0
10001,93,131,Haunter,Confuse Ray,9,level_up,,1
10002,93,454,Haunter,Lick,9,level_up,,1
10003,93,405,Haunter,Hypnosis,9,level_up,,4
10004,93,132,Haunter,Confusion,9,level_up,,8
10005,93,710,Haunter,Shadow Sneak,9,level_up,,12
10006,93,707,Haunter,Shadow Claw,9,level_up,,16
10007,93,154,Haunter,Curse,9,level_up,,20
10008,93,367,Haunter,Haze,9,level_up,,24
10009,93,416,Haunter,Icy Wind,9,level_up,,28
10010,93,156,Haunter,Dark Pulse,9,level_up,,36
10011,93,705,Haunter,Shadow Ball,9,level_up,,40
10012,93,743,Haunter,Sludge Wave,9,level_up,,48
10013,93,581,Haunter,Perish Song,9,level_up,,50
10014,93,584,Haunter,Phantom Force,9,level_up,,55
10015,93,869,Haunter,Toxic,9,TM,,0
10016,93,616,Haunter,Protect,9,TM,,0
10017,93,858,Haunter,Thunder Punch,9,TM,,0
10018,93,411,Haunter,Ice Punch,9,TM,,0
10019,93,224,Haunter,Energy Ball,9,TM,,0
10020,93,254,Haunter,Fire Punch,9,TM,,0
10021,93,223,Haunter,Endure,9,TM,,0
10022,93,336,Haunter,Giga Drain,9,TM,,0
10023,93,704,Haunter,Self-Destruct,9,TM,,0
10024,93,416,Haunter,Icy Wind,9,TM,,0
10025,93,742,Haunter,Sludge Bomb,9,TM,,0
10026,93,919,Haunter,Will-O-Wisp,9,TM,,0
10027,93,707,Haunter,Shadow Claw,9,TM,,0
10028,93,620,Haunter,Psychic,9,TM,,0
10029,93,861,Haunter,Thunderbolt,9,TM,,0
10030,93,705,Haunter,Shadow Ball,9,TM,,0
10031,93,594,Haunter,Poison Jab,9,TM,,0
10032,93,549,Haunter,Nasty Plot,9,TM,,0
10033,93,807,Haunter,Substitute,9,TM,,0
10034,93,870,Haunter,Toxic Spikes,9,TM,,0
10035,93,156,Haunter,Dark Pulse,9,TM,,0
10036,93,154,Haunter,Curse,9,TM,,0
10037,93,159,Haunter,Dazzling Gleam,9,TM,,0
10038,93,838,Haunter,Taunt,9,TM,,0
10039,93,520,Haunter,Metronome,9,TM,,0
10040,93,359,Haunter,Gunk Shot,9,TM,,0
10041,93,855,Haunter,Thunder,9,TM,,0
10042,93,234,Haunter,Facade,9,TM,,0
10043,93,7,Haunter,Acid Spray,9,TM,,0
10044,93,709,Haunter,Shadow Punch,9,TM,,0
10045,93,199,Haunter,Dream Eater,9,TM,,0
10046,94,131,Gengar,Confuse Ray,9,level_up,,1
10047,94,405,Gengar,Hypnosis,9,level_up,,1
10048,94,454,Gengar,Lick,9,level_up,,1
10049,94,506,Gengar,Mean Look,9,level_up,,1
10050,94,581,Gengar,Perish Song,9,level_up,,1
10051,94,653,Gengar,Reflect Type,9,level_up,,1
10052,94,709,Gengar,Shadow Punch,9,level_up,,1
10053,94,579,Gengar,Payback,9,level_up,,12
10054,94,776,Gengar,Spite,9,level_up,,16
10055,94,154,Gengar,Curse,9,level_up,,20
10056,94,383,Gengar,Hex,9,level_up,,24
10057,94,556,Gengar,Night Shade,9,level_up,,30
10058,94,809,Gengar,Sucker Punch,9,level_up,,36
10059,94,156,Gengar,Dark Pulse,9,level_up,,42
10060,94,705,Gengar,Shadow Ball,9,level_up,,48
10061,94,164,Gengar,Destiny Bond,9,level_up,,54
10062,94,199,Gengar,Dream Eater,9,level_up,,60
10063,94,34,Gengar,Astonish,9,egg,,1
10064,94,122,Gengar,Clear Smog,9,egg,,1
10065,94,170,Gengar,Disable,9,egg,,1
10066,94,367,Gengar,Haze,9,egg,,1
10067,94,581,Gengar,Perish Song,9,egg,,1
10068,94,653,Gengar,Reflect Type,9,egg,,1
10069,94,747,Gengar,Smog,9,egg,,1
10070,94,869,Gengar,Toxic,9,egg,,1
10071,94,693,Gengar,Scary Face,9,TM,,0
10072,94,616,Gengar,Protect,9,TM,,0
10073,94,7,Gengar,Acid Spray,9,TM,,0
10074,94,131,Gengar,Confuse Ray,9,TM,,0
10075,94,850,Gengar,Thief,9,TM,,0
10076,94,234,Gengar,Facade,9,TM,,0
10077,94,383,Gengar,Hex,9,TM,,0
10078,94,416,Gengar,Icy Wind,9,TM,,0
10079,94,556,Gengar,Night Shade,9,TM,,0
10080,94,269,Gengar,Fling,9,TM,,0
10081,94,895,Gengar,Venoshock,9,TM,,0
10082,94,223,Gengar,Endure,9,TM,,0
10083,94,810,Gengar,Sunny Day,9,TM,,0
10084,94,645,Gengar,Rain Dance,9,TM,,0
10085,94,88,Gengar,Brick Break,9,TM,,0
10086,94,707,Gengar,Shadow Claw,9,TM,,0
10087,94,284,Gengar,Foul Play,9,TM,,0
10088,94,75,Gengar,Body Slam,9,TM,,0
10089,94,254,Gengar,Fire Punch,9,TM,,0
10090,94,858,Gengar,Thunder Punch,9,TM,,0
10091,94,411,Gengar,Ice Punch,9,TM,,0
10092,94,740,Gengar,Sleep Talk,9,TM,,0
10093,94,197,Gengar,Drain Punch,9,TM,,0
10094,94,159,Gengar,Dazzling Gleam,9,TM,,0
10095,94,520,Gengar,Metronome,9,TM,,0
10096,94,860,Gengar,Thunder Wave,9,TM,,0
10097,94,594,Gengar,Poison Jab,9,TM,,0
10098,94,656,Gengar,Rest,9,TM,,0
10099,94,838,Gengar,Taunt,9,TM,,0
10100,94,870,Gengar,Toxic Spikes,9,TM,,0
10101,94,417,Gengar,Imprison,9,TM,,0
10102,94,156,Gengar,Dark Pulse,9,TM,,0
10103,94,730,Gengar,Skill Swap,9,TM,,0
10104,94,359,Gengar,Gunk Shot,9,TM,,0
10105,94,807,Gengar,Substitute,9,TM,,0
10106,94,919,Gengar,Will-O-Wisp,9,TM,,0
10107,94,875,Gengar,Trick,9,TM,,0
10108,94,336,Gengar,Giga Drain,9,TM,,0
10109,94,705,Gengar,Shadow Ball,9,TM,,0
10110,94,224,Gengar,Energy Ball,9,TM,,0
10111,94,620,Gengar,Psychic,9,TM,,0
10112,94,221,Gengar,Encore,9,TM,,0
10113,94,861,Gengar,Thunderbolt,9,TM,,0
10114,94,549,Gengar,Nasty Plot,9,TM,,0
10115,94,742,Gengar,Sludge Bomb,9,TM,,0
10116,94,584,Gengar,Phantom Force,9,TM,,0
10117,94,337,Gengar,Giga Impact,9,TM,,0
10118,94,277,Gengar,Focus Blast,9,TM,,0
10119,94,876,Gengar,Trick Room,9,TM,,0
10120,94,399,Gengar,Hyper Beam,9,TM,,0
10121,94,855,Gengar,Thunder,9,TM,,0
10122,94,847,Gengar,Tera Blast,9,TM,,0
10123,94,367,Gengar,Haze,9,TM,,0
10124,94,869,Gengar,Toxic,9,TM,,0
10125,94,776,Gengar,Spite,9,TM,,0
10126,94,438,Gengar,Knock Off,9,TM,,0
10127,94,279,Gengar,Focus Punch,9,TM,,0
10128,94,599,Gengar,Poltergeist,9,TM,,0
10129,94,575,Gengar,Pain Split,9,TM,,0
10130,94,619,Gengar,Psych Up,9,TM,,0
10131,94,743,Gengar,Sludge Wave,9,TM,,0
10132,94,731,Gengar,Skitter Smack,9,TM,,0
10133,94,154,Gengar,Curse,9,TM,,0
10134,94,622,Gengar,Psychic Noise,9,TM,,0
10135,94,131,Gengar,Confuse Ray,9,level_up,,1
10136,94,454,Gengar,Lick,9,level_up,,1
10137,94,405,Gengar,Hypnosis,9,level_up,,4
10138,94,132,Gengar,Confusion,9,level_up,,8
10139,94,710,Gengar,Shadow Sneak,9,level_up,,12
10140,94,707,Gengar,Shadow Claw,9,level_up,,16
10141,94,154,Gengar,Curse,9,level_up,,20
10142,94,367,Gengar,Haze,9,level_up,,24
10143,94,416,Gengar,Icy Wind,9,level_up,,28
10144,94,156,Gengar,Dark Pulse,9,level_up,,36
10145,94,705,Gengar,Shadow Ball,9,level_up,,40
10146,94,743,Gengar,Sludge Wave,9,level_up,,48
10147,94,581,Gengar,Perish Song,9,level_up,,50
10148,94,584,Gengar,Phantom Force,9,level_up,,55
10149,94,869,Gengar,Toxic,9,TM,,0
10150,94,860,Gengar,Thunder Wave,9,TM,,0
10151,94,616,Gengar,Protect,9,TM,,0
10152,94,858,Gengar,Thunder Punch,9,TM,,0
10153,94,411,Gengar,Ice Punch,9,TM,,0
10154,94,224,Gengar,Energy Ball,9,TM,,0
10155,94,254,Gengar,Fire Punch,9,TM,,0
10156,94,223,Gengar,Endure,9,TM,,0
10157,94,336,Gengar,Giga Drain,9,TM,,0
10158,94,399,Gengar,Hyper Beam,9,TM,,0
10159,94,704,Gengar,Self-Destruct,9,TM,,0
10160,94,416,Gengar,Icy Wind,9,TM,,0
10161,94,742,Gengar,Sludge Bomb,9,TM,,0
10162,94,337,Gengar,Giga Impact,9,TM,,0
10163,94,919,Gengar,Will-O-Wisp,9,TM,,0
10164,94,707,Gengar,Shadow Claw,9,TM,,0
10165,94,620,Gengar,Psychic,9,TM,,0
10166,94,861,Gengar,Thunderbolt,9,TM,,0
10167,94,705,Gengar,Shadow Ball,9,TM,,0
10168,94,594,Gengar,Poison Jab,9,TM,,0
10169,94,549,Gengar,Nasty Plot,9,TM,,0
10170,94,807,Gengar,Substitute,9,TM,,0
10171,94,870,Gengar,Toxic Spikes,9,TM,,0
10172,94,156,Gengar,Dark Pulse,9,TM,,0
10173,94,154,Gengar,Curse,9,TM,,0
10174,94,159,Gengar,Dazzling Gleam,9,TM,,0
10175,94,838,Gengar,Taunt,9,TM,,0
10176,94,520,Gengar,Metronome,9,TM,,0
10177,94,359,Gengar,Gunk Shot,9,TM,,0
10178,94,277,Gengar,Focus Blast,9,TM,,0
10179,94,855,Gengar,Thunder,9,TM,,0
10180,94,234,Gengar,Facade,9,TM,,0
10181,94,7,Gengar,Acid Spray,9,TM,,0
10182,94,709,Gengar,Shadow Punch,9,TM,,0
10183,94,569,Gengar,Ominous Wind,9,TM,,0
10184,94,199,Gengar,Dream Eater,9,TM,,0
10185,94,197,Gengar,Drain Punch,9,TM,,0
10186,95,366,Onix,Harden,9,level_up,,1
10187,95,671,Onix,Rock Throw,9,level_up,,1
10188,95,830,Onix,Tackle,9,level_up,,1
10189,95,186,Onix,Dragon Breath,9,level_up,,12
10190,95,154,Onix,Curse,9,level_up,,16
10191,95,669,Onix,Rock Slide,9,level_up,,20
10192,95,86,Onix,Breaking Swipe,9,level_up,,22
10193,95,696,Onix,Screech,9,level_up,,24
10194,95,686,Onix,Sand Tomb,9,level_up,,28
10195,95,783,Onix,Stealth Rock,9,level_up,,32
10196,95,168,Onix,Dig,9,level_up,,44
10197,95,428,Onix,Iron Tail,9,level_up,,48
10198,95,795,Onix,Stone Edge,9,level_up,,52
10199,95,183,Onix,Double-Edge,9,level_up,,56
10200,95,369,Onix,Head Smash,9,level_up,,62
10201,95,666,Onix,Rock Blast,9,transfer,transfer,0
10202,95,669,Onix,Rock Slide,9,TM,,0
10203,95,616,Onix,Protect,9,TM,,0
10204,95,168,Onix,Dig,9,TM,,0
10205,95,223,Onix,Endure,9,TM,,0
10206,95,672,Onix,Rock Tomb,9,TM,,0
10207,95,783,Onix,Stealth Rock,9,TM,,0
10208,95,704,Onix,Self-Destruct,9,TM,,0
10209,95,183,Onix,Double-Edge,9,TM,,0
10210,95,427,Onix,Iron Head,9,TM,,0
10211,95,795,Onix,Stone Edge,9,TM,,0
10212,95,208,Onix,Earthquake,9,TM,,0
10213,95,193,Onix,Dragon Pulse,9,TM,,0
10214,95,807,Onix,Substitute,9,TM,,0
10215,95,428,Onix,Iron Tail,9,TM,,0
10216,95,154,Onix,Curse,9,TM,,0
10217,95,838,Onix,Taunt,9,TM,,0
10218,95,234,Onix,Facade,9,TM,,0
10219,95,694,Onix,Scorching Sands,9,TM,,0
10220,95,518,Onix,Meteor Beam,9,TM,,0
10221,96,405,Drowzee,Hypnosis,9,level_up,,1
10222,96,602,Drowzee,Pound,9,level_up,,1
10223,96,170,Drowzee,Disable,9,level_up,,5
10224,96,132,Drowzee,Confusion,9,level_up,,9
10225,96,370,Drowzee,Headbutt,9,level_up,,13
10226,96,593,Drowzee,Poison Gas,9,level_up,,17
10227,96,617,Drowzee,Psybeam,9,level_up,,21
10228,96,619,Drowzee,Psych Up,9,level_up,,25
10229,96,932,Drowzee,Zen Headbutt,9,level_up,,29
10230,96,819,Drowzee,Swagger,9,level_up,,33
10231,96,620,Drowzee,Psychic,9,level_up,,37
10232,96,549,Drowzee,Nasty Plot,9,level_up,,41
10233,96,628,Drowzee,Psyshock,9,level_up,,45
10234,96,297,Drowzee,Future Sight,9,level_up,,49
10235,96,254,Drowzee,Fire Punch,9,egg,,1
10236,96,267,Drowzee,Flatter,9,egg,,1
10237,96,356,Drowzee,Guard Swap,9,egg,,1
10238,96,411,Drowzee,Ice Punch,9,egg,,1
10239,96,607,Drowzee,Power Split,9,egg,,1
10240,96,625,Drowzee,Psycho Cut,9,egg,,1
10241,96,674,Drowzee,Role Play,9,egg,,1
10242,96,858,Drowzee,Thunder Punch,9,egg,,1
10243,96,835,Drowzee,Take Down,9,TM,,0
10244,96,616,Drowzee,Protect,9,TM,,0
10245,96,462,Drowzee,Low Kick,9,TM,,0
10246,96,617,Drowzee,Psybeam,9,TM,,0
10247,96,850,Drowzee,Thief,9,TM,,0
10248,96,872,Drowzee,Trailblaze,9,TM,,0
10249,96,234,Drowzee,Facade,9,TM,,0
10250,96,823,Drowzee,Swift,9,TM,,0
10251,96,198,Drowzee,Draining Kiss,9,TM,,0
10252,96,463,Drowzee,Low Sweep,9,TM,,0
10253,96,796,Drowzee,Stored Power,9,TM,,0
10254,96,556,Drowzee,Night Shade,9,TM,,0
10255,96,269,Drowzee,Fling,9,TM,,0
10256,96,223,Drowzee,Endure,9,TM,,0
10257,96,810,Drowzee,Sunny Day,9,TM,,0
10258,96,645,Drowzee,Rain Dance,9,TM,,0
10259,96,628,Drowzee,Psyshock,9,TM,,0
10260,96,88,Drowzee,Brick Break,9,TM,,0
10261,96,932,Drowzee,Zen Headbutt,9,TM,,0
