learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,method_transfer,learn_level
6182,59,13,Arcanine,Agility,9,TM,,0
6183,59,693,Arcanine,Scary Face,9,TM,,0
6184,59,616,Arcanine,Protect,9,TM,,0
6185,59,251,Arcanine,Fire Fang,9,TM,,0
6186,59,857,Arcanine,Thunder Fang,9,TM,,0
6187,59,850,Arcanine,Thief,9,TM,,0
6188,59,255,Arcanine,Fire Spin,9,TM,,0
6189,59,234,Arcanine,Facade,9,TM,,0
6190,59,10,Arcanine,Aerial Ace,9,TM,,0
6191,59,96,Arcanine,Bulldoze,9,TM,,0
6192,59,750,Arcanine,Snarl,9,TM,,0
6193,59,823,Arcanine,Swift,9,TM,,0
6194,59,261,Arcanine,Flame Charge,9,TM,,0
6195,59,223,Arcanine,Endure,9,TM,,0
6196,59,810,Arcanine,Sunny Day,9,TM,,0
6197,59,168,Arcanine,Dig,9,TM,,0
6198,59,621,Arcanine,Psychic Fangs,9,TM,,0
6199,59,75,Arcanine,Body Slam,9,TM,,0
6200,59,740,Arcanine,Sleep Talk,9,TM,,0
6201,59,656,Arcanine,Rest,9,TM,,0
6202,59,427,Arcanine,Iron Head,9,TM,,0
6203,59,807,Arcanine,Substitute,9,TM,,0
6204,59,919,Arcanine,Will-O-Wisp,9,TM,,0
6205,59,151,Arcanine,Crunch,9,TM,,0
6206,59,193,Arcanine,Dragon Pulse,9,TM,,0
6207,59,402,Arcanine,Hyper Voice,9,TM,,0
6208,59,380,Arcanine,Heat Wave,9,TM,,0
6209,59,263,Arcanine,Flamethrower,9,TM,,0
6210,59,590,Arcanine,Play Rough,9,TM,,0
6211,59,382,Arcanine,Helping Hand,9,TM,,0
6212,59,661,Arcanine,Reversal,9,TM,,0
6213,59,250,Arcanine,Fire Blast,9,TM,,0
6214,59,917,Arcanine,Wild Charge,9,TM,,0
6215,59,337,Arcanine,Giga Impact,9,TM,,0
6216,59,572,Arcanine,Outrage,9,TM,,0
6217,59,574,Arcanine,Overheat,9,TM,,0
6218,59,399,Arcanine,Hyper Beam,9,TM,,0
6219,59,264,Arcanine,Flare Blitz,9,TM,,0
6220,59,123,Arcanine,Close Combat,9,TM,,0
6221,59,757,Arcanine,Solar Beam,9,TM,,0
6222,59,847,Arcanine,Tera Blast,9,TM,,0
6223,59,664,Arcanine,Roar,9,TM,,0
6224,59,379,Arcanine,Heat Crash,9,TM,,0
6225,59,183,Arcanine,Double-Edge,9,TM,,0
6226,59,846,Arcanine,Temper Flare,9,TM,,0
6227,59,694,Arcanine,Scorching Sands,9,TM,,0
6228,59,154,Arcanine,Curse,9,TM,,0
6229,60,405,Poliwag,Hypnosis,9,level_up,,1
6230,60,903,Poliwag,Water Gun,9,level_up,,1
6231,60,602,Poliwag,Pound,9,level_up,,6
6232,60,542,Poliwag,Mud Shot,9,level_up,,12
6233,60,92,Poliwag,Bubble Beam,9,level_up,,18
6234,60,645,Poliwag,Rain Dance,9,level_up,,24
6235,60,75,Poliwag,Body Slam,9,level_up,,30
6236,60,207,Poliwag,Earth Power,9,level_up,,36
6237,60,396,Poliwag,Hydro Pump,9,level_up,,42
6238,60,57,Poliwag,Belly Drum,9,level_up,,48
6239,60,183,Poliwag,Double-Edge,9,level_up,,54
6240,60,222,Poliwag,Endeavor,9,egg,,1
6241,60,531,Poliwag,Mist,9,egg,,1
6242,60,545,Poliwag,Muddy Water,9,egg,,1
6243,60,777,Poliwag,Splash,9,egg,,1
6244,60,905,Poliwag,Water Pulse,9,egg,,1
6245,60,835,Poliwag,Take Down,9,TM,,0
6246,60,544,Poliwag,Mud-Slap,9,TM,,0
6247,60,616,Poliwag,Protect,9,TM,,0
6248,60,905,Poliwag,Water Pulse,9,TM,,0
6249,60,462,Poliwag,Low Kick,9,TM,,0
6250,60,850,Poliwag,Thief,9,TM,,0
6251,60,113,Poliwag,Chilling Water,9,TM,,0
6252,60,234,Poliwag,Facade,9,TM,,0
6253,60,96,Poliwag,Bulldoze,9,TM,,0
6254,60,823,Poliwag,Swift,9,TM,,0
6255,60,416,Poliwag,Icy Wind,9,TM,,0
6256,60,542,Poliwag,Mud Shot,9,TM,,0
6257,60,223,Poliwag,Endure,9,TM,,0
6258,60,645,Poliwag,Rain Dance,9,TM,,0
6259,60,168,Poliwag,Dig,9,TM,,0
6260,60,75,Poliwag,Body Slam,9,TM,,0
6261,60,740,Poliwag,Sleep Talk,9,TM,,0
6262,60,909,Poliwag,Waterfall,9,TM,,0
6263,60,656,Poliwag,Rest,9,TM,,0
6264,60,807,Poliwag,Substitute,9,TM,,0
6265,60,459,Poliwag,Liquidation,9,TM,,0
6266,60,620,Poliwag,Psychic,9,TM,,0
6267,60,221,Poliwag,Encore,9,TM,,0
6268,60,817,Poliwag,Surf,9,TM,,0
6269,60,19,Poliwag,Amnesia,9,TM,,0
6270,60,382,Poliwag,Helping Hand,9,TM,,0
6271,60,207,Poliwag,Earth Power,9,TM,,0
6272,60,407,Poliwag,Ice Beam,9,TM,,0
6273,60,396,Poliwag,Hydro Pump,9,TM,,0
6274,60,69,Poliwag,Blizzard,9,TM,,0
6275,60,847,Poliwag,Tera Blast,9,TM,,0
6276,60,367,Poliwag,Haze,9,TM,,0
6277,60,279,Poliwag,Focus Punch,9,TM,,0
6278,60,911,Poliwag,Weather Ball,9,TM,,0
6279,60,183,Poliwag,Double-Edge,9,TM,,0
6280,60,222,Poliwag,Endeavor,9,TM,,0
6281,60,912,Poliwag,Whirlpool,9,TM,,0
6282,60,545,Poliwag,Muddy Water,9,TM,,0
6283,61,405,Poliwhirl,Hypnosis,9,level_up,,1
6284,61,542,Poliwhirl,Mud Shot,9,level_up,,1
6285,61,602,Poliwhirl,Pound,9,level_up,,1
6286,61,903,Poliwhirl,Water Gun,9,level_up,,1
6287,61,92,Poliwhirl,Bubble Beam,9,level_up,,18
6288,61,645,Poliwhirl,Rain Dance,9,level_up,,24
6289,61,75,Poliwhirl,Body Slam,9,level_up,,32
6290,61,207,Poliwhirl,Earth Power,9,level_up,,40
6291,61,396,Poliwhirl,Hydro Pump,9,level_up,,48
6292,61,57,Poliwhirl,Belly Drum,9,level_up,,56
6293,61,183,Poliwhirl,Double-Edge,9,level_up,,66
6294,61,835,Poliwhirl,Take Down,9,egg,,1
6295,61,544,Poliwhirl,Mud-Slap,9,egg,,1
6296,61,616,Poliwhirl,Protect,9,egg,,1
6297,61,905,Poliwhirl,Water Pulse,9,egg,,1
6298,61,462,Poliwhirl,Low Kick,9,egg,,1
6299,61,850,Poliwhirl,Thief,9,egg,,1
6300,61,113,Poliwhirl,Chilling Water,9,egg,,1
6301,61,234,Poliwhirl,Facade,9,egg,,1
6302,61,96,Poliwhirl,Bulldoze,9,egg,,1
6303,61,823,Poliwhirl,Swift,9,egg,,1
6304,61,416,Poliwhirl,Icy Wind,9,egg,,1
6305,61,542,Poliwhirl,Mud Shot,9,egg,,1
6306,61,463,Poliwhirl,Low Sweep,9,egg,,1
6307,61,269,Poliwhirl,Fling,9,egg,,1
6308,61,223,Poliwhirl,Endure,9,egg,,1
6309,61,645,Poliwhirl,Rain Dance,9,egg,,1
6310,61,168,Poliwhirl,Dig,9,egg,,1
6311,61,88,Poliwhirl,Brick Break,9,egg,,1
6312,61,75,Poliwhirl,Body Slam,9,egg,,1
6313,61,411,Poliwhirl,Ice Punch,9,egg,,1
6314,61,740,Poliwhirl,Sleep Talk,9,egg,,1
6315,61,909,Poliwhirl,Waterfall,9,egg,,1
6316,61,520,Poliwhirl,Metronome,9,egg,,1
6317,61,656,Poliwhirl,Rest,9,egg,,1
6318,61,807,Poliwhirl,Substitute,9,egg,,1
6319,61,459,Poliwhirl,Liquidation,9,egg,,1
6320,61,620,Poliwhirl,Psychic,9,egg,,1
6321,61,221,Poliwhirl,Encore,9,egg,,1
6322,61,817,Poliwhirl,Surf,9,egg,,1
6323,61,19,Poliwhirl,Amnesia,9,egg,,1
6324,61,382,Poliwhirl,Helping Hand,9,egg,,1
6325,61,207,Poliwhirl,Earth Power,9,egg,,1
6326,61,407,Poliwhirl,Ice Beam,9,egg,,1
6327,61,396,Poliwhirl,Hydro Pump,9,egg,,1
6328,61,69,Poliwhirl,Blizzard,9,egg,,1
6329,61,208,Poliwhirl,Earthquake,9,egg,,1
6330,61,847,Poliwhirl,Tera Blast,9,egg,,1
6331,61,367,Poliwhirl,Haze,9,egg,,1
6332,61,279,Poliwhirl,Focus Punch,9,egg,,1
6333,61,911,Poliwhirl,Weather Ball,9,egg,,1
6334,61,619,Poliwhirl,Psych Up,9,egg,,1
6335,61,183,Poliwhirl,Double-Edge,9,egg,,1
6336,61,222,Poliwhirl,Endeavor,9,egg,,1
6337,61,912,Poliwhirl,Whirlpool,9,egg,,1
6338,61,545,Poliwhirl,Muddy Water,9,egg,,1
6339,61,835,Poliwhirl,Take Down,9,TM,,0
6340,61,544,Poliwhirl,Mud-Slap,9,TM,,0
6341,61,616,Poliwhirl,Protect,9,TM,,0
6342,61,905,Poliwhirl,Water Pulse,9,TM,,0
6343,61,462,Poliwhirl,Low Kick,9,TM,,0
6344,61,850,Poliwhirl,Thief,9,TM,,0
6345,61,113,Poliwhirl,Chilling Water,9,TM,,0
6346,61,234,Poliwhirl,Facade,9,TM,,0
6347,61,96,Poliwhirl,Bulldoze,9,TM,,0
6348,61,823,Poliwhirl,Swift,9,TM,,0
6349,61,416,Poliwhirl,Icy Wind,9,TM,,0
6350,61,542,Poliwhirl,Mud Shot,9,TM,,0
6351,61,463,Poliwhirl,Low Sweep,9,TM,,0
6352,61,269,Poliwhirl,Fling,9,TM,,0
6353,61,223,Poliwhirl,Endure,9,TM,,0
6354,61,645,Poliwhirl,Rain Dance,9,TM,,0
6355,61,168,Poliwhirl,Dig,9,TM,,0
6356,61,88,Poliwhirl,Brick Break,9,TM,,0
6357,61,75,Poliwhirl,Body Slam,9,TM,,0
6358,61,411,Poliwhirl,Ice Punch,9,TM,,0
6359,61,740,Poliwhirl,Sleep Talk,9,TM,,0
6360,61,909,Poliwhirl,Waterfall,9,TM,,0
6361,61,520,Poliwhirl,Metronome,9,TM,,0
6362,61,656,Poliwhirl,Rest,9,TM,,0
6363,61,807,Poliwhirl,Substitute,9,TM,,0
6364,61,459,Poliwhirl,Liquidation,9,TM,,0
6365,61,620,Poliwhirl,Psychic,9,TM,,0
6366,61,221,Poliwhirl,Encore,9,TM,,0
6367,61,817,Poliwhirl,Surf,9,TM,,0
6368,61,19,Poliwhirl,Amnesia,9,TM,,0
6369,61,382,Poliwhirl,Helping Hand,9,TM,,0
6370,61,207,Poliwhirl,Earth Power,9,TM,,0
6371,61,407,Poliwhirl,Ice Beam,9,TM,,0
6372,61,396,Poliwhirl,Hydro Pump,9,TM,,0
6373,61,69,Poliwhirl,Blizzard,9,TM,,0
6374,61,208,Poliwhirl,Earthquake,9,TM,,0
6375,61,847,Poliwhirl,Tera Blast,9,TM,,0
6376,61,367,Poliwhirl,Haze,9,TM,,0
6377,61,279,Poliwhirl,Focus Punch,9,TM,,0
6378,61,911,Poliwhirl,Weather Ball,9,TM,,0
6379,61,619,Poliwhirl,Psych Up,9,TM,,0
6380,61,183,Poliwhirl,Double-Edge,9,TM,,0
6381,61,222,Poliwhirl,Endeavor,9,TM,,0
6382,61,912,Poliwhirl,Whirlpool,9,TM,,0
6383,61,545,Poliwhirl,Muddy Water,9,TM,,0
6384,62,75,Poliwrath,Body Slam,9,level_up,,1
6385,62,92,Poliwrath,Bubble Beam,9,level_up,,1
6386,62,405,Poliwrath,Hypnosis,9,level_up,,1
6387,62,206,Poliwrath,Dynamic Punch,9,evolution,,0
6388,62,57,Poliwrath,Belly Drum,9,transfer,transfer,0
6389,62,117,Poliwrath,Circle Throw,9,transfer,transfer,0
6390,62,183,Poliwrath,Double-Edge,9,transfer,transfer,0
6391,62,207,Poliwrath,Earth Power,9,transfer,transfer,0
6392,62,396,Poliwrath,Hydro Pump,9,transfer,transfer,0
6393,62,542,Poliwrath,Mud Shot,9,transfer,transfer,0
6394,62,602,Poliwrath,Pound,9,transfer,transfer,0
6395,62,645,Poliwrath,Rain Dance,9,transfer,transfer,0
6396,62,903,Poliwrath,Water Gun,9,transfer,transfer,0
6397,62,835,Poliwrath,Take Down,9,egg,,1
6398,62,544,Poliwrath,Mud-Slap,9,egg,,1
6399,62,693,Poliwrath,Scary Face,9,egg,,1
6400,62,616,Poliwrath,Protect,9,egg,,1
6401,62,905,Poliwrath,Water Pulse,9,egg,,1
6402,62,462,Poliwrath,Low Kick,9,egg,,1
6403,62,850,Poliwrath,Thief,9,egg,,1
6404,62,113,Poliwrath,Chilling Water,9,egg,,1
6405,62,234,Poliwrath,Facade,9,egg,,1
6406,62,96,Poliwrath,Bulldoze,9,egg,,1
6407,62,823,Poliwrath,Swift,9,egg,,1
6408,62,416,Poliwrath,Icy Wind,9,egg,,1
6409,62,542,Poliwrath,Mud Shot,9,egg,,1
6410,62,672,Poliwrath,Rock Tomb,9,egg,,1
6411,62,463,Poliwrath,Low Sweep,9,egg,,1
6412,62,269,Poliwrath,Fling,9,egg,,1
6413,62,223,Poliwrath,Endure,9,egg,,1
6414,62,645,Poliwrath,Rain Dance,9,egg,,1
6415,62,168,Poliwrath,Dig,9,egg,,1
6416,62,88,Poliwrath,Brick Break,9,egg,,1
6417,62,95,Poliwrath,Bulk Up,9,egg,,1
6418,62,75,Poliwrath,Body Slam,9,egg,,1
6419,62,411,Poliwrath,Ice Punch,9,egg,,1
6420,62,740,Poliwrath,Sleep Talk,9,egg,,1
6421,62,197,Poliwrath,Drain Punch,9,egg,,1
6422,62,909,Poliwrath,Waterfall,9,egg,,1
6423,62,520,Poliwrath,Metronome,9,egg,,1
6424,62,594,Poliwrath,Poison Jab,9,egg,,1
6425,62,656,Poliwrath,Rest,9,egg,,1
6426,62,669,Poliwrath,Rock Slide,9,egg,,1
6427,62,838,Poliwrath,Taunt,9,egg,,1
6428,62,807,Poliwrath,Substitute,9,egg,,1
6429,62,459,Poliwrath,Liquidation,9,egg,,1
6430,62,620,Poliwrath,Psychic,9,egg,,1
6431,62,221,Poliwrath,Encore,9,egg,,1
6432,62,817,Poliwrath,Surf,9,egg,,1
6433,62,19,Poliwrath,Amnesia,9,egg,,1
6434,62,382,Poliwrath,Helping Hand,9,egg,,1
6435,62,51,Poliwrath,Baton Pass,9,egg,,1
6436,62,207,Poliwrath,Earth Power,9,egg,,1
6437,62,661,Poliwrath,Reversal,9,egg,,1
6438,62,407,Poliwrath,Ice Beam,9,egg,,1
6439,62,396,Poliwrath,Hydro Pump,9,egg,,1
6440,62,69,Poliwrath,Blizzard,9,egg,,1
6441,62,208,Poliwrath,Earthquake,9,egg,,1
6442,62,337,Poliwrath,Giga Impact,9,egg,,1
6443,62,277,Poliwrath,Focus Blast,9,egg,,1
6444,62,399,Poliwrath,Hyper Beam,9,egg,,1
6445,62,123,Poliwrath,Close Combat,9,egg,,1
6446,62,847,Poliwrath,Tera Blast,9,egg,,1
6447,62,367,Poliwrath,Haze,9,egg,,1
6448,62,438,Poliwrath,Knock Off,9,egg,,1
6449,62,892,Poliwrath,Vacuum Wave,9,egg,,1
6450,62,385,Poliwrath,High Horsepower,9,egg,,1
6451,62,279,Poliwrath,Focus Punch,9,egg,,1
6452,62,911,Poliwrath,Weather Ball,9,egg,,1
6453,62,619,Poliwrath,Psych Up,9,egg,,1
6454,62,183,Poliwrath,Double-Edge,9,egg,,1
6455,62,222,Poliwrath,Endeavor,9,egg,,1
6456,62,912,Poliwrath,Whirlpool,9,egg,,1
6457,62,545,Poliwrath,Muddy Water,9,egg,,1
6458,62,124,Poliwrath,Coaching,9,egg,,1
6459,62,854,Poliwrath,Throat Chop,9,egg,,1
6460,62,889,Poliwrath,Upper Hand,9,egg,,1
6461,62,835,Poliwrath,Take Down,9,TM,,0
6462,62,544,Poliwrath,Mud-Slap,9,TM,,0
6463,62,693,Poliwrath,Scary Face,9,TM,,0
6464,62,616,Poliwrath,Protect,9,TM,,0
6465,62,905,Poliwrath,Water Pulse,9,TM,,0
6466,62,462,Poliwrath,Low Kick,9,TM,,0
6467,62,850,Poliwrath,Thief,9,TM,,0
6468,62,113,Poliwrath,Chilling Water,9,TM,,0
6469,62,234,Poliwrath,Facade,9,TM,,0
6470,62,96,Poliwrath,Bulldoze,9,TM,,0
6471,62,823,Poliwrath,Swift,9,TM,,0
6472,62,416,Poliwrath,Icy Wind,9,TM,,0
6473,62,542,Poliwrath,Mud Shot,9,TM,,0
6474,62,672,Poliwrath,Rock Tomb,9,TM,,0
6475,62,463,Poliwrath,Low Sweep,9,TM,,0
6476,62,269,Poliwrath,Fling,9,TM,,0
6477,62,223,Poliwrath,Endure,9,TM,,0
6478,62,645,Poliwrath,Rain Dance,9,TM,,0
6479,62,168,Poliwrath,Dig,9,TM,,0
6480,62,88,Poliwrath,Brick Break,9,TM,,0
6481,62,95,Poliwrath,Bulk Up,9,TM,,0
6482,62,75,Poliwrath,Body Slam,9,TM,,0
6483,62,411,Poliwrath,Ice Punch,9,TM,,0
6484,62,740,Poliwrath,Sleep Talk,9,TM,,0
6485,62,197,Poliwrath,Drain Punch,9,TM,,0
6486,62,909,Poliwrath,Waterfall,9,TM,,0
6487,62,520,Poliwrath,Metronome,9,TM,,0
6488,62,594,Poliwrath,Poison Jab,9,TM,,0
6489,62,656,Poliwrath,Rest,9,TM,,0
6490,62,669,Poliwrath,Rock Slide,9,TM,,0
6491,62,838,Poliwrath,Taunt,9,TM,,0
6492,62,807,Poliwrath,Substitute,9,TM,,0
6493,62,459,Poliwrath,Liquidation,9,TM,,0
6494,62,620,Poliwrath,Psychic,9,TM,,0
6495,62,221,Poliwrath,Encore,9,TM,,0
6496,62,817,Poliwrath,Surf,9,TM,,0
6497,62,19,Poliwrath,Amnesia,9,TM,,0
6498,62,382,Poliwrath,Helping Hand,9,TM,,0
6499,62,51,Poliwrath,Baton Pass,9,TM,,0
6500,62,207,Poliwrath,Earth Power,9,TM,,0
6501,62,661,Poliwrath,Reversal,9,TM,,0
6502,62,407,Poliwrath,Ice Beam,9,TM,,0
6503,62,396,Poliwrath,Hydro Pump,9,TM,,0
6504,62,69,Poliwrath,Blizzard,9,TM,,0
6505,62,208,Poliwrath,Earthquake,9,TM,,0
6506,62,337,Poliwrath,Giga Impact,9,TM,,0
6507,62,277,Poliwrath,Focus Blast,9,TM,,0
6508,62,399,Poliwrath,Hyper Beam,9,TM,,0
6509,62,123,Poliwrath,Close Combat,9,TM,,0
6510,62,847,Poliwrath,Tera Blast,9,TM,,0
6511,62,367,Poliwrath,Haze,9,TM,,0
6512,62,438,Poliwrath,Knock Off,9,TM,,0
6513,62,892,Poliwrath,Vacuum Wave,9,TM,,0
6514,62,385,Poliwrath,High Horsepower,9,TM,,0
6515,62,279,Poliwrath,Focus Punch,9,TM,,0
6516,62,911,Poliwrath,Weather Ball,9,TM,,0
6517,62,619,Poliwrath,Psych Up,9,TM,,0
6518,62,183,Poliwrath,Double-Edge,9,TM,,0
6519,62,222,Poliwrath,Endeavor,9,TM,,0
6520,62,912,Poliwrath,Whirlpool,9,TM,,0
6521,62,545,Poliwrath,Muddy Water,9,TM,,0
6522,62,124,Poliwrath,Coaching,9,TM,,0
6523,62,854,Poliwrath,Throat Chop,9,TM,,0
6524,62,889,Poliwrath,Upper Hand,9,TM,,0
6525,63,845,Abra,Teleport,9,level_up,,1
6526,63,845,Abra,Teleport,9,egg,,1
6527,63,845,Abra,Teleport,9,TM,,0
6528,63,845,Abra,Teleport,9,level_up,,1
6529,63,103,Abra,Calm Mind,9,TM,,0
6530,63,860,Abra,Thunder Wave,9,TM,,0
6531,63,457,Abra,Light Screen,9,TM,,0
6532,63,616,Abra,Protect,9,TM,,0
6533,63,858,Abra,Thunder Punch,9,TM,,0
6534,63,411,Abra,Ice Punch,9,TM,,0
6535,63,224,Abra,Energy Ball,9,TM,,0
6536,63,823,Abra,Swift,9,TM,,0
6537,63,254,Abra,Fire Punch,9,TM,,0
6538,63,652,Abra,Reflect,9,TM,,0
6539,63,182,Abra,Double Team,9,TM,,0
6540,63,75,Abra,Body Slam,9,TM,,0
6541,63,223,Abra,Endure,9,TM,,0
6542,63,683,Abra,Safeguard,9,TM,,0
6543,63,932,Abra,Zen Headbutt,9,TM,,0
6544,63,620,Abra,Psychic,9,TM,,0
6545,63,705,Abra,Shadow Ball,9,TM,,0
6546,63,807,Abra,Substitute,9,TM,,0
6547,63,428,Abra,Iron Tail,9,TM,,0
6548,63,159,Abra,Dazzling Gleam,9,TM,,0
6549,63,838,Abra,Taunt,9,TM,,0
6550,63,520,Abra,Metronome,9,TM,,0
6551,63,234,Abra,Facade,9,TM,,0
6552,63,199,Abra,Dream Eater,9,TM,,0
6553,63,197,Abra,Drain Punch,9,TM,,0
6554,63,874,Abra,Tri Attack,9,TM,,0
6555,64,617,Kadabra,Psybeam,9,level_up,,1
6556,64,845,Kadabra,Teleport,9,level_up,,1
6557,64,652,Kadabra,Reflect,9,level_up,,10
6558,64,625,Kadabra,Psycho Cut,9,level_up,,20
6559,64,650,Kadabra,Recover,9,level_up,,25
6560,64,628,Kadabra,Psyshock,9,level_up,,30
6561,64,620,Kadabra,Psychic,9,level_up,,35
6562,64,683,Kadabra,Safeguard,9,level_up,,40
6563,64,297,Kadabra,Future Sight,9,level_up,,45
6564,64,103,Kadabra,Calm Mind,9,level_up,,50
6565,64,617,Kadabra,Psybeam,9,egg,,1
6566,64,845,Kadabra,Teleport,9,egg,,1
6567,64,652,Kadabra,Reflect,9,egg,,1
6568,64,625,Kadabra,Psycho Cut,9,egg,,1
6569,64,650,Kadabra,Recover,9,egg,,1
6570,64,628,Kadabra,Psyshock,9,egg,,1
6571,64,620,Kadabra,Psychic,9,egg,,1
6572,64,683,Kadabra,Safeguard,9,egg,,1
6573,64,297,Kadabra,Future Sight,9,egg,,1
6574,64,103,Kadabra,Calm Mind,9,egg,,1
6575,64,617,Kadabra,Psybeam,9,TM,,0
6576,64,845,Kadabra,Teleport,9,TM,,0
6577,64,652,Kadabra,Reflect,9,TM,,0
6578,64,625,Kadabra,Psycho Cut,9,TM,,0
6579,64,650,Kadabra,Recover,9,TM,,0
6580,64,628,Kadabra,Psyshock,9,TM,,0
6581,64,620,Kadabra,Psychic,9,TM,,0
6582,64,683,Kadabra,Safeguard,9,TM,,0
6583,64,297,Kadabra,Future Sight,9,TM,,0
6584,64,103,Kadabra,Calm Mind,9,TM,,0
6585,64,617,Kadabra,Psybeam,9,level_up,,1
6586,64,845,Kadabra,Teleport,9,level_up,,1
6587,64,652,Kadabra,Reflect,9,level_up,,10
6588,64,625,Kadabra,Psycho Cut,9,level_up,,20
6589,64,650,Kadabra,Recover,9,level_up,,25
6590,64,628,Kadabra,Psyshock,9,level_up,,30
6591,64,620,Kadabra,Psychic,9,level_up,,35
6592,64,683,Kadabra,Safeguard,9,level_up,,40
6593,64,297,Kadabra,Future Sight,9,level_up,,45
6594,64,103,Kadabra,Calm Mind,9,level_up,,50
6595,64,132,Kadabra,Confusion,9,evolution,,16
6596,64,628,Kadabra,Psyshock,9,TM,,0
6597,64,103,Kadabra,Calm Mind,9,TM,,0
6598,64,860,Kadabra,Thunder Wave,9,TM,,0
6599,64,457,Kadabra,Light Screen,9,TM,,0
6600,64,616,Kadabra,Protect,9,TM,,0
6601,64,858,Kadabra,Thunder Punch,9,TM,,0
6602,64,411,Kadabra,Ice Punch,9,TM,,0
6603,64,224,Kadabra,Energy Ball,9,TM,,0
6604,64,823,Kadabra,Swift,9,TM,,0
6605,64,254,Kadabra,Fire Punch,9,TM,,0
6606,64,652,Kadabra,Reflect,9,TM,,0
6607,64,182,Kadabra,Double Team,9,TM,,0
6608,64,75,Kadabra,Body Slam,9,TM,,0
6609,64,223,Kadabra,Endure,9,TM,,0
6610,64,683,Kadabra,Safeguard,9,TM,,0
6611,64,932,Kadabra,Zen Headbutt,9,TM,,0
6612,64,297,Kadabra,Future Sight,9,TM,,0
6613,64,620,Kadabra,Psychic,9,TM,,0
6614,64,705,Kadabra,Shadow Ball,9,TM,,0
6615,64,807,Kadabra,Substitute,9,TM,,0
6616,64,428,Kadabra,Iron Tail,9,TM,,0
6617,64,159,Kadabra,Dazzling Gleam,9,TM,,0
6618,64,838,Kadabra,Taunt,9,TM,,0
6619,64,520,Kadabra,Metronome,9,TM,,0
6620,64,234,Kadabra,Facade,9,TM,,0
6621,64,199,Kadabra,Dream Eater,9,TM,,0
6622,64,110,Kadabra,Charge Beam,9,TM,,0
6623,64,197,Kadabra,Drain Punch,9,TM,,0
6624,64,874,Kadabra,Tri Attack,9,TM,,0
6625,65,617,Alakazam,Psybeam,9,level_up,,1
6626,65,845,Alakazam,Teleport,9,level_up,,1
6627,65,652,Alakazam,Reflect,9,level_up,,10
6628,65,625,Alakazam,Psycho Cut,9,level_up,,20
6629,65,650,Alakazam,Recover,9,level_up,,25
6630,65,628,Alakazam,Psyshock,9,level_up,,30
6631,65,620,Alakazam,Psychic,9,level_up,,35
6632,65,683,Alakazam,Safeguard,9,level_up,,40
6633,65,297,Alakazam,Future Sight,9,level_up,,45
6634,65,103,Alakazam,Calm Mind,9,level_up,,50
6635,65,617,Alakazam,Psybeam,9,egg,,1
6636,65,845,Alakazam,Teleport,9,egg,,1
6637,65,652,Alakazam,Reflect,9,egg,,1
6638,65,625,Alakazam,Psycho Cut,9,egg,,1
6639,65,650,Alakazam,Recover,9,egg,,1
6640,65,628,Alakazam,Psyshock,9,egg,,1
6641,65,620,Alakazam,Psychic,9,egg,,1
6642,65,683,Alakazam,Safeguard,9,egg,,1
6643,65,297,Alakazam,Future Sight,9,egg,,1
6644,65,103,Alakazam,Calm Mind,9,egg,,1
6645,65,617,Alakazam,Psybeam,9,TM,,0
6646,65,845,Alakazam,Teleport,9,TM,,0
6647,65,652,Alakazam,Reflect,9,TM,,0
6648,65,625,Alakazam,Psycho Cut,9,TM,,0
6649,65,650,Alakazam,Recover,9,TM,,0
6650,65,628,Alakazam,Psyshock,9,TM,,0
6651,65,620,Alakazam,Psychic,9,TM,,0
6652,65,683,Alakazam,Safeguard,9,TM,,0
6653,65,297,Alakazam,Future Sight,9,TM,,0
6654,65,103,Alakazam,Calm Mind,9,TM,,0
6655,65,617,Alakazam,Psybeam,9,level_up,,1
6656,65,845,Alakazam,Teleport,9,level_up,,1
6657,65,652,Alakazam,Reflect,9,level_up,,10
6658,65,625,Alakazam,Psycho Cut,9,level_up,,20
6659,65,650,Alakazam,Recover,9,level_up,,25
6660,65,628,Alakazam,Psyshock,9,level_up,,30
6661,65,620,Alakazam,Psychic,9,level_up,,35
6662,65,683,Alakazam,Safeguard,9,level_up,,40
6663,65,297,Alakazam,Future Sight,9,level_up,,45
6664,65,103,Alakazam,Calm Mind,9,level_up,,50
6665,65,132,Alakazam,Confusion,9,transfer,transfer,0
6666,65,628,Alakazam,Psyshock,9,TM,,0
6667,65,103,Alakazam,Calm Mind,9,TM,,0
6668,65,860,Alakazam,Thunder Wave,9,TM,,0
6669,65,457,Alakazam,Light Screen,9,TM,,0
6670,65,616,Alakazam,Protect,9,TM,,0
6671,65,858,Alakazam,Thunder Punch,9,TM,,0
6672,65,411,Alakazam,Ice Punch,9,TM,,0
6673,65,224,Alakazam,Energy Ball,9,TM,,0
6674,65,823,Alakazam,Swift,9,TM,,0
6675,65,254,Alakazam,Fire Punch,9,TM,,0
6676,65,652,Alakazam,Reflect,9,TM,,0
6677,65,182,Alakazam,Double Team,9,TM,,0
6678,65,75,Alakazam,Body Slam,9,TM,,0
6679,65,223,Alakazam,Endure,9,TM,,0
6680,65,399,Alakazam,Hyper Beam,9,TM,,0
6681,65,683,Alakazam,Safeguard,9,TM,,0
